text,sentiment
"isi paket via link aja yg di rekomendasikan aja selalu gagal,via ovo,mandiri sampe BCA aja selalu gagal..ga siap system' nya jangan jualan..",0
"Pro : harga kaget flash sale, respon seller cepat dlm proses, konstruksi hampir seluruh nya dari logam kecuali mic holder. Con : Base plate tipis, baut ball head tidak presisi jadi harus ganti/modif. Baut konektor arm uk. 3/8x16tpi, bkn 1/4 jd kurang compactible, Holder HP kurang panjang, jd kl HP berat suka jatuh jika posisi menghadap ke bawah.",1
pas dan simpel,1
"pelayanan lambat, beli tgl 3 baru sampai tgl 9, setiap di trace selalu gagal pickup, katanya lg maintenance tp ga bilang ke pelanggannya. sangat mengecewakan.",0
cantiik kertas kadonya... packaging ok dan delivery-nya juga OK. Mantab lah dan bakal langganan di toko ini,1
"Pengirimannya gimana ya ini? Sayang bgt bukunya jadi cacat gitu, jadi keliatan bekas :( padahal buat kado",0
spray tdk sesuai gambar..semprotannya spt mainan pistol anak2 aja,0
"mantab deh sesuai ekspektasi, lancar jaya ga ngelag meski ram cuma 2gb mungkin krn sudah di optimize dari mi nya, ui juga lebih simple dr tv box lain, overall puas",1
gak sesuai gambar depan terlalu pendek,0
barang yg dikirim tidak ada dilist barang yg surah ditulis tapi dianggap ada. padahal yg bikinnlist penjual sendiri. dia yg menginkarin sendiri,0
"Penggunaan di HP Samsung: Kualitas suara baik. Kualitas mic standar menuju buruk (suara harus keras baru bisa terdengar oleh lawan bicara). Pengguanan di MacBook: Ketika terhubung kualitas suara baik, namun selalu terputus (tidak stabil koneksinya), sehingga tidak bisa digunakan. Buat temen-temen yang perlu connect ke laptop gitu mending cari TWS lain deh. Soalnya koneksinya ke laptop enggak stabil. Sekian.",0
"Super kecewa, botolnya pecah sampe bikin tangan luka, chat penjual katanya salah kurir, bikin komplain susah krn ga divideoin, kl liat packingnya cm pake bubble wrap tipis, wajar kl pecah krn di dlm kotak agak longgar krn cm ngandelin bubble wrap dikit aja. Kappk lah belanja disini lg. Terpaksa nyari toko lain ato merk lain utk kebutuhan vitamin",0
Sepatu nya sudah sampai..cuma tdk sesuai pesanan sy..seharus nya 40 (1)..41 (3) dan 42 (1) tapi dikasihnya 40 (2) dan 41 (3)..jdi ada yg ga muat dipakai nya...seharusny ada pemberitahuan dlu..lain kali lebih teliti lagi gan..klo untuk kwalitas nya bagus..hanya disayangkan masalah nomer nya aja..,0
barangnya sesuai dgn yg ditawarkan bagus,1
"penipu ini penjual, nano apanya, basah, becek, sudah mahal, *********",0
"spidol kualitas bagus, harga termurah dibanding toko lain",1
pengait senter patahh sangt kecewaa,0
Barang Sesuai Deskripsi. Produk Original. Warna awet. Packaging Bagus.,1
KIRIM PAKET GA NGOTAK.. RESOLUSI ARBITER TOKOPEDIA USELESS.. ??,0
"untuk kualitas ternyata sama dengan merk China lain 1080p juga yang harga nya 300rb an, bahkan lebih bagus merk lain di 600rb an. lalu untuk pengiriman lambat sekali dari official store, pesan tgl 27, sampai tgl 1, sehingga saya tdk sempat menggunakan pada zoom meeting dan harus memakai hp. cukup kecewa dengan produk dan pelayanan Logitech. kalau utk keyboard nya dan mouse nya emang cukup bagus bbrp model nya, tapi sy kapok beli disini karena barang akan hanya di proses bbrp jam sblm pembatalan walaupun pesan nya di hari biasa.",0
Drawlernya ga bisa kebuka manual ataupun yg otomatis,0
di foto bonus foto besar... Dateng nya kecill.. pencitraan sekali anda kill sungguh mengecewakan,0
"produk sudah dibatalkan dengan alasan jumlah yang tidak sesuai. toko cabang baru buka jam 9, di mana order di lakukan jam 6 dan dibatalan 1.5menit sesudah pembayaran. dari pihak toko bilang barang sudah diproses? barang diambil kurir dari toko cabang jam 17. toko yang tidak dapat dipercaya dan kelakuan memuakkan.",0
Mantap nih kartu murah bagus kualitas nya... Gak nyesel,1
Ukuran Produk Sesuai.,1
ujung hardcover pada penyok,0
"busa doank,gak ada mika bwt pelindungnya",0
Produk nya bocor karena packing nya krg bgs. Dr dus luar nya aja basah sampe ke dlm. Isi botol habis stengah nya. Mungkin bisa jadi masukkan buat seller supaya lain kali bisa packing yg lbh aman.,0
"ini pembelian kedua, tapi saya kecewa. pas beli pertama kali suka banget parfumnya makanya order lagi, tapi wanginya gak konsisten, beda sama yg sebelumnya terus kemasan jga keliatan kayak luntur gitu tulisannya, pas dipegang cat botol parfumnya luntur ke tangan",0
build quality kurang ok,0
"Respon seller sangat cepat dan ramah, packing sangat rapih... RECOMMENDED SELLER lah pokok nya !!!!",1
"kualitas barang dibanding harga nya hanya so so lahh....pelayanan minus -100 sbgmn layaknya kesombongan seorang raja, apalagi pengiriman barang, seenak jidat macam tidak ada lagi produsen consumer goods lain di tata surya ini!!! no wonder nilai / valuasi perusahaan anda sudah turun lebih dari 50% dalam 1 tahun terakhir ini. semoga makin jeblok dan gulung tikar kmdn pulang kampung. SEMOGA!!!",0
packing kardusnyasperti udh di buka.. gk rapih..,0
"barang tidak ada, komplain tidak direspon...pelajaran buat yg beli disini cek hati2 saat datang",0
"kualitas bagus.. packing safety bingitz.. cm syg pengiriman lama, klo boleh saran pake si cepat lbh bagus.",1
Bukunya kena rembesan minyak. Bungkus bublewrapnya parah banget kena minyaknya sampai isolasinya pada copot. Sebenernya lumayan kecewa sihh..cuma karna memang kena waktu di ekspedisi jd bukan kesalahan seller. Next semoga bungkus bukunya bisa lebih secure lg ??,0
BELANJA BERTURUT TURUT 2HR.. SELLER TIDAK RAMAH.. TRAKHIR KALI BLANJA DI SINI.. NOT RECOMMENT,0
"Barang yang dikirim kotor dan bekas, double tape sudah terbuka dan ada rambut, deskripsi padahal baru bukan bekas",0
mantaaappp bagus kereeennn??????????,1
harganya murah kualitas barangnya keren abis..gak nyesel dah belinya,1
Sudah diterima semoga awet Packing Bagus. kelengkapan sesuai.,1
pengiriman cepat dan packing juga rapi,1
Ini produk ga diragukan sensornya. Hampir ga ada delay dieksekusinya. Mantap.,1
"ada kesalahan di MC dan hardisknya. Gak bisa digunain jd nya PSnya.. masa gak ke isi game atau MC nya ngeblank. padahal belinya bkn dgn duit yg sdikit, dan harus beli kabel lagi karna salah kirim udah gt isi game sndri jadinya. Kecewaaaaa sumpah",0
Produk sesuai dengan foto.,1
Bahannya nyaman ??. Nyaman di punggung. Desain ergonomis. Beban tersebar merata. Proses pesanan cepat,1
"Permukaan screen guard agak kasar. Tisu basah nya sdh kering, packing aman dan pengiriman cepat",1
"cuma agak kecewa produk tidak sesuai deskripsi tertulis bahan aluminium, yg diterima bahan plastik semua, tertarik beli karena di deskripsi tertulis aluminium",0
Kualitas produk sangat baik Produk original Harga produk sangat baik Kecepatan pengiriman sangat baik Respon penjual sangat baik,1
kaca malah jadi buram. cairan ini baunya seperti porstex. hati hati dalam membeli,0
Gak sesuai yg di pesannya merk apa malah yg di kirim nya dompet ginian Sdh gitu rugi banyak pas di retur gak di ganti ongkir nya,0
"Pesan 4 box yang disegel plastik hanya 1 buah, yang 3 lain tidak ada segel. Ini apa maksudnya ya kenapa dibedakan seperti ini? Bagaimana higenitas masker ini?",0
Terima kasih atas pelayanannya yang baik dan cepat senang belanja di sini semoga sukses selalu untuk tokopedianya,1
akhirnya bisa punya koleksi juga walau cuma 1. next lebih banyak lagi koleksi bt21 nya. thank you,1
Ga ngerti kenapa bagian karetnya melilit. Dan ga bisa dilurusin. Udah nyoba diputer-puter tapi tetep ga bisa. Sedih asli.,0
"Ya utk harga 100an lumayan worth, cuma rgb kanan dan kiri ga selaras sih, sama ada deflect gara gara pengiriman mungkin.",0
"barang sesuai kualitas oke, rekomendasi seller ni",1
pesan warna coklat yg sampai warna abu abu .. lain kali tolong klo mau jualan lebih profesional lagi !,0
Belinya transpulmin baby yg sampe transpulmin kids.. sorry dksih bintang 2 biar ada perbaikan kedepannya.. thx,0
"barangnya udah kami terima, terimakasih gan",1
"Produk sampai dengan cepaat dan amaan, thank youu ????",1
Lama pengirimanya,0
maskernya agak kecil tdk sesuai harga..,0
kualitas barangnya mengecewakan,0
"Beda yg dipesen sama yg datang,,",0
"Yg sebelah kanan ga bisa pas di telinga, udh dicoba 4 org,,hasilx sama ga bisa pas jadi dengarx ga maksimal",0
Tiap kali beli barang selalu research dulu. This one bener-bener top dibanding yg lain. Ada harga = ada kualitas. Pernah beli yg 20k dan cepet bgt rusak and slip. Kl yg ini solid and the best. Thanks gan.,1
Ukurannya sesuai. Bahannya adem. Produk sesuai dengan foto. Warnanya cantik ??.,1
"pecah gagang, seller ga mau tanggung jawab sampe akhirnya tokopedia yang memutuskan bisa direfund",0
"Paket sudah sampai dan sesuai dengan pesanan, remote shutter nya berfungsi dengan baik dan tidak ribet kalok mau dipakai, praktis dibawa kemana�??????",1
pengiriman cepat Barang Sesuai Deskripsi. terimakasih.,1
"Pengiriman sesuai estimasi. Kemasan paket bagus n rapi. Tas gadget ditrima dlm kondisi baik, tidak ada yg rusak. Kualitas produk bagus. Bentuk, warna n ukuran sesuai deskripsi.",1
"Isi buku bagus, saya beli sekalian minta disampul. Tetapi halaman-halaman banyak yang menyatu, harus kita potong dengan cutter atau pisau secara manual. Sebenarnya saya tidak masalah tetapi saran saya sebaiknya seller memeriksa kembali barang sebelum dikirimkan dan memberitahu apabila ada kecacatan. Kemudian bila ada konsumen yang chat setelah barang sampai jangan cuman diread saja. Semoga bisa jadi bahan intropeksi dan membuat tokonya lebih maju",1
MANTEB BANGETTT??? lov it!,1
bahannya tipis dan jahitannya kurang rapi,0
"Salah satu unitnya kedip2, harus di ketok2 dlu baru nyala, ntar kedip2 lagi, malahan gak nyala harus di ketok2 lg lampunya... satu unitnya lagi perfect tidak ada masalah.. thanks",0
seller lama sekali kirim. order minggu buat rabu pagi sampe selasa g dikirim. baru dikirim rabunya. kamis baru sampe udah kelar butuhnya. udah request cancel bahkan sebelum barang dikirim tapi seller g mau cancelin alasan gabisa cancel dari audit sistem.,0
GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA,0
pembelian yg ini sy kecewa krn lampunya nggak nyala jg cetekan yg 100 tdk buny,0
"Selalu puas dgn pelayanan seller, pengirimannya cpt dan harga kompetitif...serta mumpung lg ada update next gen",1
"Awet banget ni strap nya, enak juga tebel, jadi ga takut putus",1
Packaging rapi. Gampang dipakai. Desainnya elegan ?. Ada baret dikit tp masi ok lah overall,1
mantap puas pake bangeeeey,1
lumayan barang berfungsi lucuuu,1
"Pengiriman cepet banget, bahan dan kualitas bagus banget ??",1
Jadi semangat mancing.,1
"masker sudah sampai, sesuai pesanan. packing baik. sukses selalu kak. makasih",1
"Barang bagus, tapi estimasi tiba dilokasi tidak sesuai di aplikasi. Semoga pelayanannya dapat ditingkatkan",0
"Kualitas bukan foto asli, tapi hanya cetakan foto digital dgn kretas kualitas rendah. Kami tidak bisa menggunakan ini untuk exhibition kami karena kualitasnya terlalu rendah.",0
"udah berkali kali dibilangin kalo yg packing bukan seller tapi tim tokopedia (karena ini event bts photocard) tapi jujur kecewa aja sih pas dateng paketnya begitu. udah chat mas mas kurirnya dan bilang kalo emang dia cuma ngambil aja udah rusak kondisinya. itu bener bener kayak bukan kardus tapi cuma potongan kardus yg disatuin dan direkatkan. dan saya juga ga dapet pc jimin padahal bayar jam 3 tapi diverifikasi jam segitu. sedih, kecewa jujur.",0
"jangan mau beli, gaada efeknya sama sekali.. ada efeknya pas basah doang jadi item kalo udah kering sama ajeee! sarung tangannya juga bekas..??",0
Dengan harga segitu kualitas spundbondnya uda bagus ?? packingnya rapi jadi g sampe kusut kainnya.,1
"Seller ramah n reapon cepat, packing rapi, thanks seller..",1
tidak berfungsi sama sekali.. produk nya.. kutu tetap masih ada&tidak mati.. kecewa saya tdk sesuai speak nya,0
Model dan warna aku suka tp pemasangan sedikit ribet moga ja awet,1
"baunya gak enak, ini siapa yang rancang? suruh belajar coba parfum2 yg enak",0
"Barang terlihat murahan, sangat keset dan sulit saat ingin membuka payung maupun menutup payung, nyesel deh beli",0
pelayanan kurang cepat dan ramah,0
kurang bass tapi Harganya terjangkau. Proses pesanan cepat.,1
buruk super duper buruk kok bisa rusakk dlm nya ini pasti di banting2 sama JNE heran udah di bilang pake YESS YESS malah REG 15 sedia in yess dong tokopedia heran saya,0
"overall keren. Paking aman, seller ramah n fast respond jga ??",1
innalillahi.... gan klo jualan yg JUJUR.... agan jual 1 kg knp yg dateng yg 800gr ...gw apal bangt kantong 800gr sama 1 kg ... dah sering beli .... 200gr ya tagih di AKHERAT yaa gan .... makanan kucing aja paki bohong jualan nya... nauzubillah.... terakhir gw belanja di toko ini ... ngga BERKAH loo gan rizki nya dg cara nipu kaya gini... biar diterkam kucing2 loo nnti di AKHERAT nya....,0
Mantap sesuai pesanan trimakasih,1
"pengiriman cepat, packing rapi dan aman (kardus packing tebal plus bubble wrap). barang sudah dicoba dan semua berfungsi dengan baik. thank you so much seller ??",1
"wangi nya enak banget, bener kaya creambath salon",1
lama prosesnya,0
Mengecewakan.. 1 battery tidak berfungsi.,0
Cepat memproses pengiriman. Dipacking aman dan rapih.,1
enak celananya nyaman dipakai,1
puas..??????,1
barang sangat bagus...pengiriman baik. Smg awett,1
belanja disini mantap pengiriman cepat dan barangnya rekomended dan packing aman dan rapi bakal belanja lagi disini insyaallah,1
"saya kecewa, bahan nya panas. warna yg di kirim juga kurang menarik",0
Material Produk Bagus. Ukuran Produk Sesuai. Kualitas Produk Bagus. Produk Original.,1
"Mengecewakan sih, pesan lebih dr 10 item, dikirim hanya 4, setelah komplain dikembalikan, hanya PHP saja. selain itu respon & pengiriman lama, pesan tgl 11, diterima tgl 16",0
aku dikirimin kopi langsung masukin kulkas. besok di cobain basi ??,0
"Barang sesuai gambar, packing rapi, pengiriman cepat",1
cepat pengirimannya..packing aman,1
Not recommend Gak sesuai sama harga beli di toko lain dengan harga sama kualitas jauh maaf review jujur,0
cepat sekali pengirimannya. sudah di coba produk sesuai deskripsi praktis dibawa kemana2 skrg sudh gk lagi layar hp yg kotor dan brminyak.,1
"mantab, barangnya kokoh kualitas Ok,mau pesen satu lagi",1
"tidak sesuai dengan yg dipesan, harusnya hitam 1, merah 1, pengiriman lama.",0
"packing super aman, dan rapih. per kaleng, per 1 kardus yg di lapisi bubble wrap tebal pada kaleng nya, lalu kardus dijadikan 1. awalnya sempat ragu, aman ga pesan susu pakai jasa kirim reguler, karna biasa pakai instant, dan ternyata Alhamdulillah ga penyok sama sekali pesan 2 kaleng. sukses selalu seller.",1
mantap!..jgn ragu2..langsung saja booking....recommended!..,1
"Setelah kemasan dibuka, tercium aroma kecoa yg sgt menyengat. Entah apakah mata bor disimpan di tempat yg bersih atau tidak.",0
"Produk asli, penjual respondsif, packaging rapi",1
bagus bgt topi nya nnti mau bli lgi ahh,1
Build kokoh. Kualitas bahan bagus. Bisa nahan beban HP. Proses pesanan cepat.,1
Produk berfungsi dengan baik.,1
ga kerekam suaranya,0
packing sama sekali gak ada dus+bubble...,0
"sangat kecewa baru buka dari kotaknya sudah ada pegangan karet kepalanya patah, ke dua saya mau ngecas batrai pengecasannya konslet untung tidak terjadi kebakaran, sangat2 kecewa berbelanja di sini",0
"aman sampai tujuan dan cepat, tinggal buka packingan blum sy cek, mdh2an tidak ada yg sobek, trims bos...next order lagi",1
"Barangnya yg dikirim tidak sesuai dg pesanan,saya pesan tas stitch dan pink minnie tp yg dikirim tas minion kedua duanya????",0
"busa gak rata motongnya, ada busa yg telurnya kempes",0
"mantap, enak buat sit up",1
LENGKAP BAGUS PENGIRIMAN CEPAT DAN TEPAT TERPERCAYAA NOMOR 1 SEINDONESIA,1
SENDINYA GA SERET SAMA SEKALI !! LOSSSSSS GA BISA BUAT JADI STAND !!! MEYESELL BANGET !!!!,0
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,0
"Lampu tidak berfungsi sebagaimana mestinya. Tidak bisa berganti warna maupun dimatikan padahal sudah mengeklik tombol DPI dan memakai software juga. Warna merah menyakitkan di mata saya dan malah mirip mouse 10an ribu. Sudah mengirim pesan ke seller tapi tidak ada respon selama lebih dari 12 jam. Terpaksa saya kasih bintang 1. Saya baru kali ini membeli produk dari aula dan merasa kecewa, padahal saya sendiri termasuk pengguna gear dari aula",0
"puaasss selalu langganan disini bikin duplikat akses ku , proses cepat , eh ada bonus nya juga ya , terima kasih kak ??",1
"Barang Mendarat,,produk original sesuai dengan deskripsi,kemasan rapi ,seller Ramah,fast respon pengiriman pun cepat pokok nya recomended dah,makasih tokopedia makasih admin??",1
Barang berfungsi dengan baik. Recommended Seller ??,1
Terjemahannya berantakan bgt. Mending beli yg versi inggrisnya aja,0
warna gak sesuai..bukan hijau muda,0
barang yg saya terima tidak sesuai pesanan. barang yg saya order adalah ukuran 58x40 tapi yg datang adalah ukuran 57x30. dan tidak ada merek kecewa bgt dan tidak mau order lagi.,0
"kasi 3 bintang ya, yg sebelah kanan gak terlalu berfungsi dengan baik. lain kali di cek dengan baik.",0
Barang sesuai pesanan. Namun utk saya pilih XL agak kegedean. Mungkin lebih tepatnya L.,1
"makasih seller.ramah, recomended seller. . tx u shakernya ya. bisa buat langganan nih.",1
Ga berfungsi,0
"katanya bisa ditempel ditembok, tapi tempelannya kotor banget, udh dicuci jg tetep Kotor, jadi gak melekat sama sekali. sangat disayangkan Karna harga nya lumayan mahal utk yg kualitas yg seperti ini.",0
"Seller ramah, sabar jawab semua pertanyaan, barang sampai tepat waktu, mesin sudah dicoba & dpt bekerja dgn baik. Semoga awet, thanks",1
barang nya tipis...tapi y Udhlah brg udh d terima,0
Bulatan besi yg disekrup tidak ada dan salah satu ujungnya tidak bisa diputar.,0
mic tdk berfungsi dgn baik / rusak gak bunyi,0
"sdh 2 kali belanja, fast respons, amanah,",1
"Saya membeli 2 sepatu yang sama dengan ukuran berbeda. Yang dikirim adalah sepatu no 42 dan 41. Pengajuan klaim adalah PENUKARAN. Namun malahan yang diterima uang. Ini benar-benar merugikan pelanggan. Sekalipun saya dapat order kembali, namun ada biaya ongkir yang harus ditanggung. Kualitas sepatu no 42 pun tidak prima. Daerah tongue jahitannya loncat. PENGALAMAN INI BENAR-BENAR MENGECEWAKAN.",0
cepatt nya ga ada ahlakkk fast respon barang besttt moga cocokkk,1
mantaapp!????????,1
"zooonk, produk ini tdk ada dlm paket yg sy order?? kecewa sm toko ini ??",0
"brg nya blm sampe, dan blm diterima. tp diaplikasi uda selesai aja. kan aneh",0
harga barang bagus bnget dan sesuai harga..... warnanya aja cepet pudar... sekali cuci aja udah langsung berubah,1
"Tetap kecewa, barang yang sampai ke kostumer sudah bocor. walau alasannya rusak di ekpedisinya ckck",0
"komiknya ada yg udah kuning kertasnya, stok lama sepertinya",0
"bru dipake 2x, udh robek sana sini. trus kek keluar karet2 warna kuning gituu.. ngga lagi deh ??",0
Produk tdk ada dalam paket,0
mantep keren oke barang nya,1
ga dikirim payah,0
jos mantap udah saya tes Nya normal semua tinggal coba hasil suaranya aja moga suaranya juga tanpa kendala,1
katanya disuruh pakai bubblewrap utk keamanan barang... tapi tetep aja barangnya ga dikasih bubblewrap. padahal berbayar,0
slalu OK belanja disini,1
harga murah kualitas produk sangat baik,1
mantul.... Kualitas bahan mantap ??.,1
Kecewa pesanan sama barang yang dikirim tidak sesuai,0
"beli baru, tapi kok kacamatanya kotor dan usang...",0
hasilnya bagus dan sangat memuaskan terimakasih Tokopedia.??????,1
"ada noda kuning di jilbab nya,pendek,kaku!",0
peking aman dan rapi.. puas,1
"Sepertinya kali ini berlaku prinsip harga sesuai kualitas. Waktu cek awal udah feeling ga enak krn ada 1 bantal kaki yg lepas. Lanjut kemudian tiang penyangga bagian tengah lepas. Lanjut penghubung tiang tidak bisa dicantolin. Saya coba, masih biaa di pake. Ada sedikit harapan, Tapi tidak lama kemudian mur untuk penopang hape lepas pada saat proses pasang hape. Jadi totally ga bisa di pake. Yahhh anggap aja hitung2 amal deh. Pengalaman aja. Untuk tokonya no comment sih, krn ga komunikasi lebih.",0
Produk original ??. Ban jadi hitam kembali! Mantap. Bahanya kuat! Ban menjadi seperti baru kembali.,1
"proses pengiriman lambat banget dan balasan chat lambat bangeeet juga, minta cancel gak bisa",0
"Bakalan jd langganan .. harga terjangkau, pengiriman juga oke",1
"KECEWA DAN SANGAT TDK PUAS DGN PELAYANAN.sejak tgl 18 setelah order barang, saat itu status masih Menunggu Konfirmasi, jadi artinya BELUM DIPROSES OLEH PENJUAL.. Saya melakukan pembatalan karena saya ingin mengganti produk yg akan saya beli DI TOKO yg SAMA.. Saya konfirmasi Penjual melalu Chat sampai 3x untuk minta proses PEMBATALAN.. Sampai malam hari sebelum tidur, status masih Menunggu Konfirmasi yg artinya Pesanan saya BELUM DIPROSES.. Tp kemudian tgl 19 Juli 2021 Pagi, penjual mengubah statusnya menjadi DIPROSES.. Yg artinya penjual tidak berkenan melakukan pembatalan.. Dan status diubah jadi MENUNGGU KURIR (masih ditanggal 19 pagi).. Tapi sampai tgl 21, BARANG BELUM DIKIRIM, dan status masih MENUNGGU KURIR.. Status pengiriman tidak terupdate.. Penjual MENYALAHKAN PIHAK provider pengiriman..Barang baru dikirim setelat saya Lapor Ke Pihak TOKOPEDIA..",0
ORDER 11 DATANGNYA CUMA 6.. SEDIH BANGET.. NOT RECOMENDED,0
"Tidak berfungsi dengan baik,suka mati sendiri",0
"baru diminum sedikit, besoknya udah basi :(",0
"pengiriman lumayan cepetttt. proses agak lama, paking bagusss pake dus. harga pas lg promooo, respon cepettt.Aplikator mudah dipakai. Desainnya mewah.",1
Nomor seri terdaftar. Barangnya original ??. Berfungsi dengan baik. Packaging aman ??.,1
"Toko Alat Ukur dan Repeater memang oke nih layanannya, responsif dan cepat kirim dengan aman. Produk Drone FPV S89 lumayan untuk santai bermain camera di udara, perlu fine tuning aja untuk posisi stabil, karena bobot ringan, waspada kalo tiupan angin mulai berisik. Drone Tello gw sebelumnya lenyap kebawa angin kencang di perbukitan Sibea-bea bulan lalu. Enjoy playing this cheap drone. Thank you Boss.",1
Barangnya sesuai gambar lucu jga dipke anak saya,1
pelayanan sangat memuaskan dan memberikan yang terbaik . penjual sangat responsif untuk menjelaskan kalau di tanyain,1
puas bangat obat nya fres n cepet sampe paking ok tq,1
"barang bagus dan berkualitas, admin ramah dan jujur top pokoknya",1
mantappp,1
"harga murah , lucu, cepat kirim ... sukses ya",1
"maaf baru ulas, sibuk nyablon ???? barang sudah saya terima... pengiriman cepat, ga nyampe 24 jam... respon seller oke... kualitas josss... packing oke... langganan... recommended seller.... mohon maaf tidak menyertakan photo produk karena sudah dijahit dan dikirim, pokonya bagus, ini untuk pembelian kesekian sekian sekian sekian kali... terimakasih sehat selalu...",1
"Packing berantakan, sungguh mengecewakan",0
"Packingnya sangat jelek, barang yg diterima kotaknya sudah peot peot, karena rencananya barang ini untuk hadiah.",0
"Kualitas bagus, pengirman cepat, dan pelayanan cukup baik. Terima kasih",1
"Pengiriman lama, barang nya cacat tolong diperbaiki layanan nya !",0
"barang sesuai gambar, pengirimannya bisa lebih dipercepat, akan lebih mantap..",1
Mantap barangnya,1
safely landed on the next day! masa expired pembalut masih lamaa di 2024. thank you so much ??,1
saya tidak terima barangnya sama sekali. padahal gojek instan. entah salah gojek apa toko. yang jelas saya udah komplain tapi by sistem diubah akhirnya dana diteruskan ke penjual. ANEH!! setelah dibantu tokopedia care akhirnya ketahuan salah kirim ke rumah orang lain. dan masih dalam proses pengecekan.,0
busanya kotor,0
"terima kasih kak, puas beli voucher tiket disini, recommended seller ??",1
Sudah diterima dalam keadaan lengkap dan ada bonusnya juga. Terima kasih seller,1
"pesanan sebelumnya barang diterima keadaan baik, tapi pesanan sekarang kemasan sudah robek dan bolong.",0
"Saya dikasih lcd rusak, di touch gak bisa, layar awal awal oke tapi dua hari kemudian, ada 3 garis horizontal di tengah layar, besok hari nya layar shadow, akhirnya saya pake LCD yg lama, penjual banyak alasan, saya sbg pembeli malah disalahkan pada pemasangan. Jangan beli disini cukup saya aja jadi korban ??????",0
"Barang Ori, bagus, masih segel, sejauh ini berfungsi dengan baik",1
"mantabs sih, build quality nya bagus banget.. dan satisfying banget pas ambil bulu kucing dari sela sela sisir nya..",1
"oke banget barang lembut ,anti bakteri barang premium..enak dipake deh..saya udah 2 beli sekali beli 6...murah tapi gak murahan..yakin",1
pengiriman cepat. product Aman. dicoba bisa charge. cm gak terlalu fast charging,1
"Proses pesanan cepat. Packaging aman ??. Packaging rapi. Hasilnya matte. Aplikator mudah dipakai. Thank you,beli lg ah warna lain??",1
Trima kasih szsdrum barang sdh sampai.Sukses terus szsdrum. ??????,1
Ada pilihan mix warna yg dikirim warna biru padahal utk anak perempuan..kecewa..gk mau beli lagi dsini,0
"Harga tdk mahal, kualitas baik",1
barang tidak terkirim ke pembeli dan minta di kirim ulang tetapi toko menolak.,0
"Nyesel setengah mati beli ni produk, beli gara2 liat ulasannya kok positif semua.. sumpah ini krim baunya ga enak banget, kalo boleh digambarkan baunya itu perpaduan antara muntahan bayi dan minyak nyong2 om2, iya separah itu.. ini yg pada kasi ulasan idungnya pada mati rasa ato gmn ya ?????? .. pengiriman sih cepat dan bagus, but sorry, the product is a nightmare + very pricey.. tau gini gw ttp beli wak doyok yg wanginya jauh lbh enak dan jauh lbh murah.. this cream is really2 not recommended!",0
"bukunya original, bagus tidak ada cacat. Sayangnya saja respon dari penjual lama sekali, bahkan tdk di respon.",0
"Cairan ini ga cocok untuk Xiaomi f600, hancur diffuser nya??, rupanya cairan ini mengandung oil yg buat korosi material f600 dan garansi diffuser nya pun jd void, parah ah",0
Barang tidak bisa digunakan dan tidak ada CD Driver nya,0
"Penjualnya sama sekali tidak komunikatif, barang kosong diganti barang lain tanpa konfirmasi terlebih dahulu ke pembeli. Next time kalau jualan, pelayanannya lebih ditingkatkan lg mbak / mas, informasiin ke pembeli dulu kalo barang kosong, jgn seenak udel main ganti2 barang, ntr situ yg ribet dan rugi sendiri balik2in barang, ganti ongkirnya yakhan.",0
"Kurang sesuai dengan deskripsi, yg katanya muat untuk 7-13 tahun, anak 10 tahun aja kekecilan. panjangnya juga bukan 78, hanya 75.",0
barang bagus dan pengiriman cepat,1
"packing hanya buble wrap, lain kali tambahkan kardus. komunikasikan pengiriman dengan jelas biar tidak repot, masa dikirim terpisah case nya, mana ngga instan, dan ngga bisa dicancel.",0
Saya puas barangnya bagus sampai saat tidak ada masalah,1
"yg sebelah kiri triggernya ga sensitif, jadi cuma kepake sebelah doang",0
"keyboard tdk nyala sama sekali padahal baterai baru dicoba beberapa kali tdk bisa ,memang lebih murah dari toko lain ,barang tdk bisa sama saja bohong",0
"cat nya mantap, pengirimannya cepet. ??????",1
Jahitannya berantakan banget. gak kenceng aku benyeng dikit udah pada copot jahitannya...sedih,0
"Respon cepet, ramah, solutif, kerjaan cepet banget, harga kompetitif Kerenn recommended seller",1
"pengiriman sangat lama, diluar estimasi yg tercantum",0
Tidak menerawang. Mudah dibentuk. Warnanya cantik ??. pesanan cepat sampai. Baru pertama belanja d toko ini tidak mengecewakan.,1
mantap barangnya ??????,1
"Admin toko ini tdk punya sopan santun, bukannya cari solusi msalah, ini malah emosional dan hina pembeli. , gk pnya etika dan gk sekolah x, ,",0
"kurang cocok pake samsung S21 ultra, hp nya berat, gimbalnya miring2",0
pesen jam 3 terus jam 5 kurang barang udah sampe karena pake gosend instant. dapet potongan gosend instant 30rb jadi cuman bayar harga refill instaxnya doang?????? thankyou kakk,1
mantaaaaap sesuai dengan �g di gambar nya jujur dan amanah seler nya .ngak nyesel belanja di toko ini .pokok nya mantaaaaap deh,1
"Selang beda dengan yg di produk pianika original, yg spare part selang ini lebih lembek, mouth piece nya juga ada pecah di bagian pinggir.",0
