text,sentiment
"sy order dikirim cuma 4 , krn weekend senin baru cek system sdh close ini penjual penipu ditanya tdk mau jawab padahal dia online",0
pengiriman sesuai . rasa maknyus,1
brg sesuai foto bagus ok,1
"paket sudah sampai , seller cepat respon . produk sesuai dan bagus recommend",1
gak diragukan lagi belanja disini,1
"hasil potongan produk tidak rapih . kancing pengait pas latar background kekecilan batok charger lampu cepat panas , mengakibatkan lampunya setelah pemakaian 5 menit",0
data sering error dan hilang ?,0
"barang rusak , tidak mau connect ke hp . bisa return ga",0
belum seminggu udah ga fungsi,0
"susah d bikinnya , ga ngerti ribet . packing juga kurang bahkan ada yg lecek dan robek kertasnya ya uda lah",0
"maaf , entah dari sananya kualitas produknya sudah kurang bagus atau barangnya defect belom ada 1 seminggu dipakai tapi analog kirinya macet suka keatas sendiri .",0
shirtnya sudah sampai sesuai pesanan . kualitas harga diskon yah 3,1
barang bagus sampe cepet dan bungkus rapih,1
barang sesuai depkripsi dan pengiriman cepat,1
"brg sesuai realpict , kertasnya tebal puas belanja di toko ini . terimakasih ? ukuran produk",1
suck .,0
terimakasih barang diterima dg baik .,1
"pelayanan buruk , pengiriman lama dan respon yang . jangan beli barang disini kalo ga mau kecewa cukup sekali ini aja",0
"tidak ada mc 8gb seperti deskripsi iklan , di paket yg saya terima hanya sama charger plus adapter micro sd tulisan happy box mau komplen terlanjur klik barang . dan pun akan percuma karena kecil ujungnya yang disangka pura ga",0
trima kasih szsdrum barang sdh terus . ?,1
lem nya kurang rapih dan enteng banget,0
"gak bisa utk nelpon , cuma cek pulsa doang . mau minta tukar",0
pengantaran cepat cuman barangnya udah tidak lengket bgain biru dan kuningnya,0
"barang yg dikirim tdk sesuai , harusnya cat kuku datangnya eyesedo",0
kerupuknya tidak ada rasa udang pantas hrgnya murah . harga juga expnya,0
"straples nya gk bs dipake , udh dicoba berkali bwt pasang jaring nyamuk ditembak dibahan triplek aja nembus itu harus diketok palu lgi",0
tadiinya mau pesen beda model tp g bisa kata selernya . terpaksa pakai dah gmn lg,0
"hapenya berfungsi baik , semoga awet . terimakasih",1
sipp kak . kakak saya suka sm jam tangan ini thank you fashion watch home best seller,1
harganya terjangkau . koneksi android lancar,1
"brg dtg ga sesuai pict , bs d pake rusak pengaturan aliran air nya itung itungamal aza hrg flashsale dan ongkir 1k",0
"alhamdulillah sepatunya bagus banget . sol dan kulitnya tebal , sesuai gambar",1
barang ga sampai tp pesanan sudah diselesaikan karena otomatis,0
ga prnah kecewa blanja ditoko ini .,1
aku baru pakai sebentar patah,0
hanya ini yg sampai .,0
"prosesnya cepat , kualitas juga bagus tp ada warna pudar dikit ga masalah karna mempengaruhi kinerja fan nya",1
"akirnya sampe jg , anak langsung pakai dan mainin thank you toko jam murmer .",1
makasih ya barang sudah sampai,1
barang sudah diterima good service,1
"mantap , barang dikirim cepat . sesuai deskripsi paket sampai dengan selamat dan rapi",1
"kalo mau kirim baca note nya dong , . masa tiga dikirim warna sama trus fungsinya catatan buat apa",0
terimakasih barsng sudah diterima dg baik,1
proses pengiriman yg super cepat . jd senang langganan di sini tq,1
barang sudah di terima dan berfungsi dengan baik .,1
ternyata setelah mau dipakai baru ngeh kalau boxnya yg dikirim bagian engsel belakang pecah . payah deh qcnya tdk melihat klo ada,0
bagus banget bolanya,1
murah berkualitas . biarkan bintang yg ngongkong,1
pesen yg besar sama kecil warna putih . warnanya kusem cenderung kuning kaya plastik murah beda ga saya pertamakali di sini terus tipis banget,0
analognya smooth banget mantap lah,1
"murah meriah , good . mantul",1
barang nya bagus bro semoga awet heheh,1
barang sesuai deskripsi dan seller sangat responsive,1
"switch hub sdh smp gan , blm sempet di test tapi thx ya",1
bahan ny bagus gx mudah melar,0
"dapat dr flash sale , barang original pengiriman rapi memuaskan .",1
mantab gan . anakku seneng banget thx,1
"barang sdah sampai , pengiriman cepat packing rapi dan sesuai pesanan makasih",1
udah sampai . mantab,1
"pemakaian satu hari , bisa jebol begini ?",0
terima kasih .,1
"beda sama nokia yg beli di counter hp , kwalitas jauh",0
"barangnya tidak sampai , sampainya ke orang lain atas nama erna entah siapa",0
celana semua tidak seperti orderan . minta nomer 3 dan malah dikasih,0
good memuaskan pelanggan,1
"barangnya ancur cuman d bungkus plastik , dengan harga segitu kualitas toko official store tp barang terima mah kapok",0
sempet ada sedikit masalah di produk . tapi setelah komplain langsung bisa retur respon staff sangat cepet kerenn laahh,1
lucu . thankk you,1
"proses cepat , pengiriman packaging sangat aman barang terjamin tdk ada bocor .",1
"brgnya oke , pengiriman cpt penjual sgt responsif .",1
terima kasih barang sudah sampai dgn selamat,1
"barang bagus , pengiriman cepat . thanks",1
barang sudah diterima dengan baik . tapi belum dicoba,1
tidak sesuai dengan apa yg di terangkan mirip kayak hp china,0
"produk nya bagus , admin tokonya yang gak baru transfer via va bca 1menit salah alamat gabisa di cancel dirubah alamatnya sama ini official store professional nyusahin konsumen saya sampai harus buat surat pernyataan ke pihak jne dan menelpon jakarta bandung pusat karena perubahan tidak dibantu sekali belanja online paling menyebalkan pernah alami .",0
"packingan cmn buble 1 lapis , bahkan jamnya masih kelihatan dari luar lain kali tolong diperhatikan packingannya",0
"terima kasih psanan sdh diterima dgn baik . seller bner flash response , tercepat selama ini yg sya temui mulai dri konfirmasi stok sampai pengiriman brg packing jg aman dan berkualitas hrga bersaing recommend",1
"proses cepat , pengiriman juga dapet promo thanks seller",1
suka ama matrasnya . fast response juga tararengkyuu sist,1
"hadiah tempat minum lipatnya mana ? qoq tidak ada memang tulisan selama persediaan masih , tapi kalau hadiahnya sudah jangan ditampilkan lagi itu namanya pembohongan . harganya sesuai",0
barang sudah saya trima gan . kasih atas transaksinya,1
barang bagus sesuai diskripsi . cepat jg pengirimannya,1
penjual gak jujur respon kebanyakan bot,0
ada bekas sobek di bagian belakang meskipun itu kecil tapi tatap saja saya sedikit kurang puas terimakasih,0
cantiik kertas kadonya . packaging ok dan juga mantab lah bakal langganan di toko ini,1
barang sesuai spek . ori,1
mantap sekali . bintang 5,1
lebih teliti lg ya gan kalau ngasih informasi,0
brang sudah di terma blm oke kan gan ? . soalnya laptopnya lgi dibwa adik saya kluar kota,1
sesuai dengan cepat,1
packing kurang aman tp untung barang .,1
thanks gan barangnya sesuai,1
"talinya gak ada satu , jadi bisa diikatkan dibagian belakang keliatan pas",0
sory gan ga jadi komplain barang sudah sampai dengan selamat thankss,1
respond seller cepat sekali . barang jadiny sampai kualitas bagus dan sesuai ekspektasi terimakasih,1
obeng bintang nya kurang nyaman untuk dipegang . ujung mesti diratain dlu ada sisa potongan,0
dus penyok pengiriman lama ketika saya chat mau order si penjual past respon tapi sudah membayar chatpun tak pernah di beli sini pembayaran dari tgl baru kirim bintang yg berbicara .,0
"barang cepat sampai , dan susai",1
"barang tidak dikirim , deli raja drama di ecom sini atupun oranye . jangan lagi beli disini kalo mereka ngadain promo saat complain dan mau kekurangan pun acc alasan stok kosong jadi dana dikembalikan sesuai harga ga niat bikin tolong usah nama jelek kan sendiri yang rugi bye akan",0
bagus semua . cuma lebh varian lagi warna nya utk dikirim,1
kualitas keren . ga salah beli lah,1
"produk bagus , sesuai desc harga oke",1
barangnya mulus .,1
mantap . ini keringet sampe netes keluar dr lubang lengan dan kaki saking banyaknya cuma makenya agak susah soalnya karet nya kenceng banget hehehe mau beli lagi ah buat mama,1
"sdh di coba dan berfungsi normal , tq gan",1
model pesanan sesuai tapi kualitas barang yg ditampilkan dgn diterima jauh sekali kasar,0
barang cpet sampai . kualitas lumayan not bad,1
"pengiriman cepat , kualitas produk value for money .",1
tampilan mouse nya beda sama yang lain,0
kualitas produk sangat baik dan terpecaya,1
"beli 2pc , 1 ok lagi suara masuk ada keluar ngak . tidak di cek brg nya sebelum kirim",0
"jumlah n warna sesuai orderan , trims gan",1
gk ada tambahan bublenya yg banyak koran nya .,0
"barang suadah sampai , tp blm dipasang semoga ga ada kendala . thx",1
gimana mau review dikirim jugal kagak padahal di diskusi ngomong ready,0
sesuai pesanan good,1
stock lama sudah terkelupas,0
"review jujur ya , port untuk kontroler player 1 nya nggak berfungsi sudah coba tanya ke seller but no respon . reset colok cabut dan pindah pindahin tp tetap thanks",0
"barang masih segel , belum dicoba . semoga bs bekerja",1
"agan ini cepat sekali prosesnya , jazakallah khairan . termurah packing rapih menggunakan bubble wrap produk sampai dengan alhamdulillah",1
lumayan dan sepertinya bagus .,1
"saya kecewa banget maroon , hijau army sama mint . tapi tu semua dganti warna lain tanpa konfirmasi semoga bisa lebih teliti n komunikasi dg pembeli jika barang tidak tersedia",0
"barangx sesuai deskripsi , diterima dlm kondisi ok cuma sayangx baru dipakai sehari sdh robek kualitas harga .",0
sy puas dgn layanan anda utk karet tenis meja geo spin . tp pesanan kaos n celana smpai saat ini barang blm datang,1
"ga dikasih kunci buka gerinda , sudah chat ke cs ya dibaca ditanya ada video unboxing saya in soalnya beli 2x main percaya aja setelah itu dicuekin . note mata bawaan tipis bisa dipakai sama sekali",0
respon dan pengiriman super kilat,1
"produk sesuai dengan deskripsi . pengiriman tepat waktu , bungkusan juga rapi",1
bad service semoga lebih menghargai customer,0
"produk bagus , ukuran pas original",1
kecewa dengan kwalitasnya,0
barang cepet sampe amp sesuai dg pesanan . thanks,1
"barang sesuai harapan , pengiriman cepat",1
"pengiriman cepat , kualitas barang baik .",1
"packing rapi , produk sama dengan gambar dicoba bisa semua mantabb",1
kecewa berat . lebih layak jadi hp mainan,0
barang dan pengiriman sangat baik,1
agak kecewa ukuran kecil bisa dipakai untuk dewasa .,0
"fast respon , send it",1
"barang sudah sampai . semoga awet , thanks gan",1
kerupuk mie nya enak tapi berminyak banget,1
"trims , joystick sudah sampe pengiriman cepat seller fast response .",0
okelahj dr pada okdong,1
lakban tipis bukan yard kecewa,0
tks bossku . sangat cepat brngnya tiba kualitas brg oke,1
kecewa ga sesuai gambar . ada stripnya ukuran udah pas,0
"mungkin aku ga cocok sama masakan korea , lebih jepang udah nyoba banyak makanan tapi ada yang untuk kimchinya enak asam banget",1
"keren , gak nyesel bro",1
pipetnya tidak dikirim .,0
barang sudah kami terima . tq,1
sesuai dengan deskripsi .,1
barang kirim tepat waktu,1
"pengiriman cepat , kualitas barang oke favorit deh",1
"bagus barang oke respon cepat , sangat rekomended",1
"nga lengket sama sepatu , lem nya kayak ubu di repack",0
wanginya kurang enak .,0
barang sudah sesuai permintaan dan perngiriman tepat waktu .,1
enak banget mantap,1
pengiriman cepat . packaging rapi dan aman bubble wrap barang sesuai dengan foto,1
paketan nya sudah 9 hari belum sampai jg penjual d hub tidak bisa,0
"so far good , warnanya putih hitam suara lumayan lah",1
mantap pengiriman . gak lama,1
batre hanya bertahan mnit drop langsung pd saat menyetel,0
produk biasa tapi sudah terpasang dg baik . semoga awet,1
jamnya berfungsi normal . ukuran sesuai keren banget modelnya,1
penjual yg sangat membantu . karena sabtu minggu bisa order trims,1
original ini . rasanya maknyus,1
"order pcs , terkirim hanya .",0
penjual tidak responsif . item dalam box lengkap bisa di gunakan not recommended seller,0
"sudah d tulis catatan tp kirim , katanya sesuai sistem krn saya pesan oke gpp seler lain meski kalau ada utk penjual seller nya nanya dulu ini ngga . bukan ngomel fakta trims barang bagus dan cepat kegedean",0
"mengecewakan , barang tdk sesuai dgn yg ditawarkan ada cacat berlubang dan buatan kasar .",0
gagang tlp ny patah,0
pengiriman cepat amp barang bagus,1
barang udah nyampe . kualitas bagus ok punya,1
"sumpahh gengs , ini keren banget harga sama kualitasnya jauh harganya murah dan sangat oke . bisa jadi langgangan ni",1
terima kasih baranh sudah sampai .,1
pesen julio dikirimnya evoluti,0
sesuai barangnya tapi sayanya ga bisa nyeting h,1
kualitas baik dan pengiriman cepat,1
"kotak paket nya kegedean , coklat gak dibungkus bubble wrap atau ada tambahan kertas pengisi jadi bentuk udh amburadul semua",0
ngga mirip sama foto . cuma warna kuning polos semua kecewa,0
"barang sesuai deskripsi , packaging rapi kualitas mudah mudahan bagus dan awet",1
barang mantap sekali pokoknya,1
celananya bagus pelayanannya juga cepat,1
baru dipake eh lampunya sudah mati . sedih dah,0
thanks gan .,1
"saya sangat kecewa beli di toko ini ? seenak sendiri menaikan harga , padahal sudah deal . ditambah lagi admin nya tidak ramah official store kok pelayanan seperti profesional membeli sini pasti",0
"tidak recommended , kaki bisa masuk sepatu seperti sablonan kualitas not ok",0
makasih barang dah smpai dengan aman,1
"tidak sesuai dengan yg dipesan , harusnya hitam 1 merah pengiriman lama .",0
"barang ga bisa di pake , gimana dong saya mau tuker tolong dongg punya orang soalnya",0
kue enak . pengiriman cepat,1
minta kirim hitam malah putih padahal udah di ksih keterangan klo kosong cancel .,0
udah beli beberapa kali . abis barang bagus dan pengiriman juga cepat thank kg ya gan,1
produk sesuai pesanan . mudah mudahan awet,1
barang sudah sampe sesuai gambar,1
sesuai harga . berfungsi dg baik,1
"satu lobang tali sepatunya besar sekali , seperti di tusuk dua pulpen tidak cek pada saat mau kirim .",0
pengiriman cepat produk sesuai dengan pesanan,1
lama nympe,0
mantap gan . pengiriman cepat setelah di coba barang aman makasih,1
fast respon dan barang yang diterima sesuai dengan dijual . terima kasih,1
kapok saya beli kembang api di toko ini bilang nya,0
barang cepat panas dan rusak,0
"setelah kemasan dibuka , tercium aroma kecoa yg sgt menyengat . entah apakah mata bor disimpan di tempat bersih atau tidak",0
wangi banget real kating,1
"mantap , makasih gan . sukses terus",1
"alat linting nya , .",0
tau namanya turbo gak ? ini seller pertamax . pesen jam 0 diproses ada nomor resi kirim barang bagus super cepat support test latency wifi ping 2 ms lan luar biasa k serasa router jutaan,1
barang bagus sih cuma bau sekali harus di cuci dulu sblum pakai v,0
less responsibility when complaint,0
trimaksh brang telah sampai dgn utuh .,1
lumayan bagus walaupun masih agak telat pngiriman,0
"1 . pesan yg dtg pink yakali bapak pake 2 kalo mmg abu habis , ada loh fitur chat untuk konfirmasi ke pembeli bersedia ganti warna atau kardus rusak barang lama dijual kembali 4 penjual tidak meminta maaf atas kesalahan dilakukan dan memberikan solusi kekeliruan terjadi 5 prosesnya banget beli jumat pagi diproses senin alasannya sabtu minggu libur kayak pns ya 6 barangnya gak nyaman sakit dipake terutama di bagian panggul kesimpulannya not recommended seller at all",0
barang nya mengecewakan,0
pesen nya joystick merk yang di kirim beda nisuta,0
"jelas udah pilih varian biru , dan di catatan juga ditulis warna . ehh kok ya tanpa konfirmasi dikirim putih sudah lah males komplen ?",0
"ada parts yg kurang , sdh dicomplain jelaskan di chat tp respon nya coperative",0
"barang bagus , kualitas baik . semoga awet kemasan rapih dan pemesanan sangat cepat diproses penjual ramah amp tanggap thd pertanyaan terima kasih",1
trimakasih tuk seller tokopedia produk sesuai photo,1
"produk datang sesuai pesanan , dikemas dengan rapi pengiriman juga cepat . respon seller",1
toshiba flash air wireless nya mantap . respon cepat recommended seller,1
"kiri pembelian ke 2 saya beli pcs . yg kanan pertama warna dan kualitas berbeda pembelin bahan tipis , tidak secerah",0
"barang cepat sampai , packaging rapi udah langsung dicoba dicolok ke laptop berfungsi dengan baik . terima kasih ya",1
fast response pengiriman cepat packing aman dan rapi buku ori harga bersaing,1
"bagus , sesuai harganya . namun ternyata tidak full hitam karena lambang nike disemir dan cepat lepas setelah dipakai jadi nampak putihnya",1
jilbabya lecek dan banyak benang jahitan,0
pembelian ke sekian kali tetap ok dan cepat,1
barangnya ok . prosesnya cepat penjual kooperatif,1
mantap gan udah di markotop lain kali ane order lagi ya,1
barang cepat sampai . trims gan,1
"dari pemesanan sampai penerimaan barang , prosesnya normal karena emang pake same day . barangnya bukan ori asus tapi masih bisa dipake sih buat charger sekali pemakaian belum ada keluhan thanks as komp",1
"beli 6 pieces dgn catatan warna yg berbeda tapi datang sama kesemuanya ,",0
patah waktu mau di kencangkan,0
brg sdh sampe . trims,1
"terima kasih , barang sudah diterima",1
mantab bro .,1
"pesen bak mandi dikirim strap , ngaco ditanyain bolak balik malah kaga ada solusi akhirnya saya beli strapnha lagi baru lain kali kalo salah ya akuin .",0
"paketannya sdh sampai , kecewa pantesan aja murah bkn samsung asli",0
kecepatan pengirimannya top y,1
"gak sampe 1 jam , padahal gw pesen . sadess",1
thx buat agan penjual orderan udh sampai d tujuan n barang bagus sesuai dgn pesanan sukses terus bwt,1
"barang rusak , katanya bisa di bailikin ?",0
terima kasih banyak o tapi barang gak ori,0
"pelayanan kurang sigap , berhari dr nanya baik smpe kesel br dikasi resi itupun ga valid krn diganti pengiriman dan diinfokan brg aja jelas bgt pake huruf besar minta warna stabilo dikirim merah memuaskan lah pokoknya udh beli mahal .",0
"terimakasih , barang sdh diterima dengan baik",1
"barangnya bgus cman saya kurang puas dgn pakingya , gak rapi sama sekali . sticknyapun cpot tolong perbaiki lagi byar tokonya laris",0
"wow seru bgt , bisa senyum",1
"produk sesuai , respon cepat dan ramah tp sebenernya kelebihan ongkos kirim sih sudah saya notice beratnya sekilo sama switch padahal thx ya gan",1
"barang diterima dengan selamat , kualitas terbaik",1
"barangnya sudah sampai dgn selamat dan berfungsi dengan baik , mantabb",1
udah agak remuk,0
"untuk ke wilayah dieng cepet banget , pesan malam senin hari rabu sampai . cuma bungkusnya aja kurang greget hihi overal bagus lah",1
bahan rajutannya untuk cuaca dingin maupun panas,1
always love it . thank you,1
bagus . sesuai gambar tapi sayang pengiriman aga lama,1
sudah 4x belanja disini . barang barangnya oke punya berharap bs dikasih bonus,1
"bagus , .",1
rasanya enaak . langsung mau order lagi penjual responsif,1
semua barang selalu sesuai gambar dan deskripsi,1
trimakasih barang ori dan sesuai pesanan,1
"barang sudah di test , berfungsi . seller fast respon",1
good . super cepat sampai barang sesuai deskripsi sip lah,1
udah banyak kali restock dan selalu kembali ke dr soap aja diluar sana juga handsanitizer yg lain tapi trpercaya hanya deh ?,1
barang tidak lengkap . sesuwai jawaban diskusi,0
pembelian yang keempat di lapak ini .,1
barang sesuai pengiriman cepat good,1
niat mau main di televisi tapi sama sekali gak bs tampil tv . return kondisi bgini susah kemana jadi yasudahlah,0
selalu seporty tampil gaya yg makin kece pastinya,1
bagus banget untuk harga yang semurah ini,1
"barang nya jelek bgt , saya mau kasih ke org pun malu mungkin ini foto lebih bagus dari produk asli tdk akan beli lagi",0
hp rusakk pedagang diam,0
bulatan besi yg disekrup tidak ada dan salah satu ujungnya bisa diputar .,0
mantap . respon cepet langsung diproses sukses terus gan,1
plastik pecah jd lembek sebagian,0
1 nunchuck nya ga berfungsi . mohon diperhatikan kembli barang yg dikirimkan agar pelanggan tdk kecewa,0
"pesen tanggal , barang baru sampe padahal sesama jakarta dichat katanya udah dikirim dari 1 pas di tracking aja tulisannya reschedule pickup karena parcel belum ready untuk dipick up . ini adidas official tapi pelayanannya gini hadeh",0
"barang nya jelek bgt , saya mau kasih ke org pun malu mungkin ini foto lebih bagus dari produk asli tdk akan beli lagi",0
"saya masih ngidam sama no 3 nya , karena kemaren katanya ada pas atc kosong jadi kalo tolong kabarin bang tingkatkan lagi kecepatan barang recomended untuk harga sekian",1
"paket sudah diterima , terima kasih .",1
"ukuran pas dg deskripsi cm insole . fit kaki , puas",1
gk ada plat besinya . cm label merk bahan,0
barang mendarat dengan cepat . gan,1
barang kurang 2 pcs yg dtg dan kualitasnya jelek sekali dari bahannya potongan g rapi ketelabalan sesuai mm di deskripsinya ternyata sampai setebal itu,0
"pengiriman dan respon cepat , semoga awet makasih .",1
"rasa dan kualitas memuaskan , pengiriman cepat",1
ga dapet freenya .,0
"packing rapi , barang sesuai deskripsi . mantep lah",1
makasih paket sdh enk yah .,1
"ya lumayanlah , layar bisa jadi nampak lebih jelas",1
"packaging sangat buruk sekali gan . penyok dan isolasi sebagian sudah terbuka , seperti habis dibongkar",0
"keseluruhan ok , minus holdernya agak lemah",1
"barang tidak sesuai , transfaran dan menyala",0
kura kuranya tidak mulus,0
"sebenernya kualitas barang nya bagus , build quality oke lah utk rekondisi memainkan game tidak ada masalah . masalahnya ini bahasa jepang dan di keterangan deskripsi dijelaskan setelah sampai saya chat seller dengan balasan yg slow respon jawaban seadanya dikatakan bisa diganti mohon dituliskan kekurangan pada lebih fast kalau pembeli complain",0
mantab rekomended banget,1
"pengiriman lama , penjualnya ga ramah dichat pernah direspon",0
barang sesuai rapih ?,1
kagak pas di motor ninja fi . sama polygon stratos,0
kecil kaos kakinya gak muat dikaki anak saya,0
"mantap nyampenya cepet , bintang yg berbicara . masukannya buat seller supaya packing lebih ditingkatkan walau sudah bagus untuk menghindari handling ngawur ekspedisi makasih semoga lapak ini makin sukses",1
trimakasih . barangnya udah sampai cepat dan aman,1
"ini pembelian saya yg kedua , pmbelian sbelumnya potnya semua bagus ni beli 6 pot dan kyk ada bekas tembelan plastik retak semuanya sprti .",0
"cepat n sungguh puas belanja di toko ini , rekomen bgt",1
"barang nya cepet sampe , .",1
"matras nya bagus , empuk lembut . bukan abal jd semangat olah raga",1
"barang dibungkus pakai bubblewarp , trs pecah gatau dari jasa kirimnya atau pengemasannya selain itu lama bgt asli lumayan kecewa",0
barang sampai dengan selamat . thanks ya,1
"barang sdah pesanan , respon cepat",1
"seller ramah banget , fast respons menjawab pertanyaan buyer jadi paham benar produk yg akan dibeli pengiriman cepat terpenting produknya bagus bgt berfungsi normal bisa atur semua warna termasuk rgb saat bermain dan putih bekerja menyala terang gampang connect ke wifi diatur di handphone aplikasi mudah digunakan memang ga salah pilih bardi yeay kamar ada lampu nya suka sama ambience",1
terima kasih banyak . semua berfungsi dengan baik,1
"barang yg dikirim hrsnya di cek dulu , konsumen kan byr bukan gratis . masa paku rivert nya sebelah ada tutup penahannya sebelahnya nggak jadi copotlah klo pake gimana sih",0
parah enak banget ? gangerti lagi . sea saltnya itu lovs bgt,1
"produk bagus , fast respon . terima kasih",1
"pengirimannya cepat skali , pelayanan memuaskan",1
enak dan segar dibadan,1
"kalo beli barang di toko ini , deskripsi penjual dan real datangnya harus jelas lihat . bacain aja tiap ada pembeli bintang 1 komentar produknya respon gimana chat ga mencerminkan seseorang yang baik",0
"barang sudah diterima dengan baik , dan di tes juga oke",1
sudah diterima semoga awet packing bagus . kelengkapan sesuai,1
bagus n anak sy pun suka banget sm sendal gunungnya pas ada warna ungu talinya jrg jg nih . tq,1
"respon lambat pengiriman lama barang yang di kirim tidak sesuai , saya kecewa",0
"bagus , berfungsi dgn baik sesuai deskripsi",1
kecewa baru dipakey isiya kluar sampai 2 3 buah dipapan nggak nempel,0
pelayanan sangat baik dan cepat,1
"memang kualitas sesuai , diklaim ori dan performa .",1
tidak untuk rekomended suara ancur nois nya kacau nyesel kualitas ga bagus . kepake,0
pas dan sesuai dengan pesanan,1
jangan beli di toko ini udah etikat baik ngasih penjelasan colokan mic soundcard nya gak pesan yg berkali cuma read ad tanggapan bener . mbak atau mas tolong jualan jualbeli akan berkah dan sah kalo sama saling anda,0
"barang ok , pengiriman cepat kualitas juga mantap cuman agak susah ngepasinnya overall nice seller",1
barang bekerja dengan baik .,1
"cepat , tepat barang ori sudah dicoba dan berfungsi dengan baik hasil print bagus . thx seller",1
"mantap . cepat sampai , respon ok",1
maaf terlambat konfirmasi . maksih ya barang sampai slamat,1
"barangnya sesuai , prosesnya cepat",1
beli 3 . cuma 1 yang bisa dipakai,0
bagus . berfungsi dengan mantap,1
"sepatunya oke , murah dan berkualitas .",1
"mantaf , sesuai",1
mantap sesuai dengan g di gambar nya jujur dan amanah seler . ngak nyesel belanja toko ini pokok deh,1
informasi pengiriman tidak sesuai .,0
trimakasih promonya mantap barangnya,1
jasa pengiriman nya di ganti tanpa konfirmasi . kurang memuaskan,0
trima kasih sudah sampai semoga awet,1
"mantep . terima kasih , barang oke normal semua",1
stiknya bisa buat maen golf gokill,1
"luarbiasa . udh 2x beli di toko ini penjualnya ngerti kebutuhan sy butuh urgent , hari minggu tetap dihandle hrsnya libur dan pake sameday tp nyampenya ekspress dari jaksel bekasi puji tuhan thanks so much seller kurir gbu ?",1
"barang kosong tp uang kembali kok , thanks . hanya mungkin kedepan boleh ada interaksi sedikit sama konsumen sekedar menanyakan apa mau ganti atau tidak kalo krn overload dgn pesanan lain jadi gak waktu konfirmasi ya itu mah resiko jualan saran lho anyway gan",0
permennya enak . makasih gan,1
"barang bagus , bisa dipercaya tidak menyesal belanja .",1
good quality . pengiriman cepat box aman mantab,1
ujung hardcover pada penyok,0
respon sangat cepat package rapih,1
"semoga usahanya berkah , amiin",1
terimakasih barang sudah sampai sesuai dengan pesanan layanan dan respon yang cepat .,1
qualitas jelek sekali . bau seperti cat pad ya bergelombang,0
barang sesuai pesanan dan deskripsi . jam nya bagus,1
orang beli disini karena terkecoh harga murah kali ya . produk ga guna berfungsi seperti waxing lain pada umumnya krn mmg murahan,0
"koneksi perangkat susah , kalaupun konek seringkali putus buku petunjuk minim info . pdhal beli pilihan yg paling mahal apa saya saja terima barang spt ini ?",0
brg sesuai pesanan dan mutu bagus,1
"fast delivery , item as described .",1
seller respon kondisi barang bagus,1
oke lah .,1
barang sudah di terima dengan cepat dan kondisi lengkap . thanks,1
ini aku gajadi beli yaa . soalnya stoknya kosong,0
saya tidak menerima produk sama sekali dari kurir dan menelfon kalo barang sudah diantarkan dititipkan di siapa karena belum paket mengajukan komplain,0
mantab langsung bisa maninan pes,1
barangnya palsu atau pernah beli tefal saus pan tapi engga mau produk tokopedia aja mending ya ?,0
ada halaman yang hilang . masa dari langsung lompat ke mohon di cek kembali setiap halamannya dong kalo sudah dicetak,0
cuma bertahan 3hari charger nya,0
"barang sudah sampai malam hari via jne , isi kelwngkapan okay barangnya juga bagus murah tp gak murahan . semua fungsi",1
apik tenan bro,0
"baru 2x pake , dan rusak",0
ususnya pahit,0
barang sudah di terima sesuai pesanan dan kualitas bagus .,1
pengiriman cepat dan dikemas rapi . barang sesuai dengan yg di posting semoga awet,1
"barang sudah diterima dengan baik , pengiriman cepat sesuai penjelasan recommended seller .",1
"barangnya sudah sampe gan , barang bgus tpi agk kecilan yaa .",1
bagus sesuai ekspektasi . thx,1
terimakasih sudah diterima dg baik,1
pak . ini tinta nya palsu diblg di comp saya counterfeit product hasil mengecewakan tlg dicek lg produk,0
tks and sukses trus gan .,1
"salah kirim produk , admin lama banget balesnya . proses retur gak jelas",0
service mengecewakan . sekali kecewa pasti saya kasi bintang 1 terus,0
order . yg satu mati total ga bisa hidup,0
"setelah 3 hari pakai , gamepad bagian kanannya mati ketika direnggangkan kecewa seller .",0
terima kasih bos,1
barang tidak bisa jalan .,0
"respon harap dipercepat , minta 1 hitam putih dikasih dua . payah nehh",1
barang sdh tiba . tks tokopedia,1
barangnya okey lumayan buat dipakai sehari hari adem d,1
"pesan oke tapi satu mal berfungsi mau di komplen harus retur dan ongkir bolak balik 1rb mending beli baru deh lain toko padahal sudah dikasih catatan agar dicek sebelumnya untuk masalah pengiriman saya pakai gojek instan , proses sebentar saja langsung dikirim tolong qc lebih diperhatikan lagi mereknya juga bukan seperti gambar nisuta haduh parah",0
"order dari tgl nov , baru sampai dec ? padahal official store . itupun setelah kemarin saya follow up sendiri ke ekspedisinya karena status di toped masih menunggu pick paket pun tidak dipacking dengan aman hanya selembar plastik basah kena hujan kapok ga berani lagi belanja disini melulu dichat penjual yang balas sistem dan info",0
terimakasih gan .,1
"recomended seller , respon cepat packing mantap barang pesanan di buble wrap . jos",1
packaging aman dan bagus . barang sesuai deskripsi,1
barang sudah diterima dgn baik . terima kasih,1
penjualnya ramah banget proses pesanan cepat layar sensitif . packaging rapi touch screen lancar ada garansi toko,1
"bagus , sesuai dengan yg di harapkan",1
barang yg dikirim output voltage nya 1v 5a gak sesuai dengan apa ada di deskripsi 0a .,0
barang uda dtg sesuai pesanan . trims gan,1
"packing rapih , barang sesuai ekpektasi . sukses selalu lapaknya gan",1
